PostCode,PostcodeNummers,PostcodeLetters,Latitude,Longitude
1011RM,1011,RM,52.36640471,4.903098762
1011RN,1011,RN,52.36646798,4.903649755
1011RP,1011,RP,52.36715246,4.906211222
1011RR,1011,RR,52.3672729,4.906381937
1011RS,1011,RS,52.36770404,4.907005034
1011RT,1011,RT,52.36769708,4.907013267
1011RV,1011,RV,52.3676901,4.907014974
1011RW,1011,RW,52.36768705,4.907002567
1011RX,1011,RX,52.36783725,4.907215678
1011RZ,1011,RZ,52.36808413,4.907591227
1011SB,1011,SB,52.36827382,4.907883108
1011SC,1011,SC,52.36856433,4.90835196
1011SE,1011,SE,52.36867135,4.908518343
1011SG,1011,SG,52.36883949,4.908757822
1011SK,1011,SK,52.369558,4.909843333
1011SM,1011,SM,52.36940364,4.902573475
1011SN,1011,SN,52.36963873,4.910003655
1011SP,1011,SP,52.36980754,4.910251114
1011SR,1011,SR,52.36937139,4.90923272
1011ST,1011,ST,52.36935877,4.909225514
1011SV,1011,SV,52.36935877,4.909225514
1011SW,1011,SW,52.36935877,4.909225514
1011SX,1011,SX,52.36935877,4.909225514
1011SZ,1011,SZ,52.36936025,4.909218972
1011TA,1011,TA,52.37001024,4.909189128
1011TB,1011,TB,52.3720075,4.909008438
1011TC,1011,TC,52.37174328,4.909827352
1011TD,1011,TD,52.37093164,4.911178704
1011TE,1011,TE,52.37151987,4.909349071
1011TG,1011,TG,52.3721081,4.907519439
1011TJ,1011,TJ,52.37184049,4.908119235
1011TK,1011,TK,52.36948723,4.909598556
1011TL,1011,TL,52.37189936,4.907881458
1011TM,1011,TM,52.37127229,4.909813392
1011TN,1011,TN,52.37070073,4.910661077
1011TP,1011,TP,52.37055525,4.910935861
1011TR,1011,TR,52.37082938,4.911794792
1011TS,1011,TS,52.37064801,4.911507555
1011TT,1011,TT,52.37186843,4.907650156
1011TV,1011,TV,52.37121404,4.9090374
1011TW,1011,TW,52.37041188,4.91038342
1011TX,1011,TX,52.37184285,4.907389037
1011TZ,1011,TZ,52.37121676,4.908529472
1011VA,1011,VA,52.37039524,4.91096848
1011VB,1011,VB,52.37030441,4.910751457
1011VC,1011,VC,52.3700647,4.910436643
1011VD,1011,VD,52.3700647,4.910436643
1011VE,1011,VE,52.3700647,4.910436643
1011VG,1011,VG,52.3700647,4.910436643
1011VH,1011,VH,52.3700647,4.910436643
1011VJ,1011,VJ,52.37006485,4.910473351
1011VK,1011,VK,52.36908829,4.908166341
1011VL,1011,VL,52.36885441,4.907579291
1011VM,1011,VM,52.36841671,4.906539496
1011VP,1011,VP,52.37067221,4.908567657
1011VR,1011,VR,52.36707023,4.903403571
1011VS,1011,VS,52.36685197,4.903618637
1011VT,1011,VT,52.36730217,4.902978181
1011VW,1011,VW,52.36791748,4.899609091
1011VX,1011,VX,52.37151093,4.912476864
1011VX,1011,VX,52.37402666,4.912270784
1011VZ,1011,VZ,52.37276879,4.912373824
1011WB,1011,WB,52.37021718,4.900391809
1011WC,1011,WC,52.36965228,4.900295494
1011WD,1011,WD,52.36977751,4.900598135
1011XA,1011,XA,52.36993883,4.899940501
1012AA,1012,AA,52.37943081,4.901488393
1012AB,1012,AB,52.37873128,4.899693542
1012AC,1012,AC,52.37648271,4.899271799
1012AD,1012,AD,52.3764913,4.900492101
1012AE,1012,AE,52.37668425,4.901507335
1012AG,1012,AG,52.37614594,4.899842937
1012AH,1012,AH,52.37607683,4.899716596
1012AJ,1012,AJ,52.37628849,4.899802419
1012AK,1012,AK,52.37586778,4.900239881
1012AL,1012,AL,52.37602812,4.9012753
1012AM,1012,AM,52.37565465,4.90131076
1012AN,1012,AN,52.37610219,4.900395351
1012AP,1012,AP,52.37568014,4.90089113
1012AR,1012,AR,52.37539317,4.901133729
1012AS,1012,AS,52.37472368,4.900908874
1012AT,1012,AT,52.37413732,4.900463275
1012AV,1012,AV,52.3738118,4.90035643
1012AW,1012,AW,52.37337785,4.900322717
1012AX,1012,AX,52.37598164,4.900295624
1012AZ,1012,AZ,52.37546061,4.900859931
1012BA,1012,BA,52.37483271,4.900753045
1012BB,1012,BB,52.3740184,4.900231576
1012BB,1012,BB,52.37447251,4.900334918
1012BC,1012,BC,52.37322935,4.900117015
1012BD,1012,BD,52.37432597,4.900723291
1012BE,1012,BE,52.37412835,4.900182057
1012BG,1012,BG,52.3735651,4.899821829
1012BH,1012,BH,52.37606157,4.901837717
1012BJ,1012,BJ,52.37535303,4.90147594
1012BJ,1012,BJ,52.37502151,4.901192683
1012BK,1012,BK,52.37480434,4.901183014
1012BL,1012,BL,52.37444869,4.900984927
1012BM,1012,BM,52.37393394,4.900713596
1012BN,1012,BN,52.37344007,4.900501691
1012BP,1012,BP,52.37315478,4.899675805
1012BR,1012,BR,52.37302305,4.899743866
1012BS,1012,BS,52.37289077,4.899307776
1012BT,1012,BT,52.37305699,4.899232348
1012BV,1012,BV,52.37238486,4.898811375
1012BW,1012,BW,52.37205801,4.898481462
1012BX,1012,BX,52.37191974,4.898583624
1012BZ,1012,BZ,52.3717691,4.898347969
1012CA,1012,CA,52.37169473,4.898244454
1012CB,1012,CB,52.37153993,4.898003685
1012CC,1012,CC,52.37141465,4.898386139
1012CD,1012,CD,52.3712954,4.897827428
1012CE,1012,CE,52.37131144,4.89724376
1012CG,1012,CG,52.37089892,4.897149508
1012CH,1012,CH,52.37048641,4.897055255
1012CJ,1012,CJ,52.37034465,4.897095978
1012CK,1012,CK,52.37012826,4.896698305
1012CL,1012,CL,52.37005513,4.896127083
1012CM,1012,CM,52.36995409,4.896154082
1012CN,1012,CN,52.36945231,4.895576319
1012CP,1012,CP,52.36796428,4.894879562
1012CR,1012,CR,52.37281632,4.899841589
1012CS,1012,CS,52.37237559,4.899491182
1012CT,1012,CT,52.37201528,4.899200817
1012CV,1012,CV,52.3716897,4.898974388
1012CW,1012,CW,52.3713079,4.898581831
1012CX,1012,CX,52.37013062,4.897471144
1012CZ,1012,CZ,52.36871654,4.896102841
1012DA,1012,DA,52.37403494,4.899887599
1012DB,1012,DB,52.37338607,4.899166192
1012DC,1012,DC,52.37276561,4.898545323
1012DD,1012,DD,52.37237464,4.898201794
1012DE,1012,DE,52.37212043,4.897778368
1012DG,1012,DG,52.37168146,4.897349792
1012DH,1012,DH,52.37140668,4.896820421
1012DJ,1012,DJ,52.37096269,4.896684213
1012DK,1012,DK,52.37038205,4.896135008
1012DL,1012,DL,52.36976529,4.895562841
1012DM,1012,DM,52.37484085,4.900297449
1012DN,1012,DN,52.37438382,4.899806008
1012DP,1012,DP,52.3738226,4.89916204
1012DR,1012,DR,52.37313318,4.898361753
1012DR,1012,DR,52.37342568,4.898574457
1012DS,1012,DS,52.37276697,4.897954046
1012DT,1012,DT,52.37223899,4.89739295
1012DV,1012,DV,52.37183455,4.896994374
1012DW,1012,DW,52.37136194,4.896484828
1012DX,1012,DX,52.37000084,4.895265557
1012DZ,1012,DZ,52.37529985,4.900451477
1012EA,1012,EA,52.37458737,4.899855169
1012EB,1012,EB,52.37380012,4.899000352
1012EC,1012,EC,52.37252168,4.897355953
1012ED,1012,ED,52.37161387,4.896435666
1012EE,1012,EE,52.37135165,4.896091234
1012EG,1012,EG,52.37036221,4.895279903
1012EH,1012,EH,52.37492683,4.89997261
1012EJ,1012,EJ,52.3744325,4.899449692
1012EK,1012,EK,52.37398681,4.898905274
1012EL,1012,EL,52.37362153,4.898462441
1012EM,1012,EM,52.37325799,4.897979158
1012EN,1012,EN,52.37310353,4.897776298
1012EP,1012,EP,52.3728993,4.897522971
1012ER,1012,ER,52.37267279,4.897232673
1012ES,1012,ES,52.37232459,4.896867138
1012ET,1012,ET,52.3720593,4.896522091
1012EV,1012,EV,52.37191369,4.896358505
1012EW,1012,EW,52.37155953,4.895894286
1012EX,1012,EX,52.3703335,4.894955702
1012EZ,1012,EZ,52.36972356,4.894761718
1012GA,1012,GA,52.3693594,4.893605376
1012GB,1012,GB,52.36932927,4.893037466
1012GC,1012,GC,52.36821952,4.893583493
1012GD,1012,GD,52.37548124,4.899706854
1012GE,1012,GE,52.37473266,4.89898761
1012GG,1012,GG,52.37375718,4.89777905
1012GH,1012,GH,52.37303215,4.896507046
1012GH,1012,GH,52.37321579,4.89700463
1012GJ,1012,GJ,52.37238604,4.89602545
1012GK,1012,GK,52.37174399,4.895300701
1012GL,1012,GL,52.37102991,4.894690041
1012GL,1012,GL,52.37126276,4.894268143
1012GM,1012,GM,52.36963424,4.894040934
1012GN,1012,GN,52.37596184,4.899696882
1012GP,1012,GP,52.37564715,4.899272872
1012GR,1012,GR,52.37532384,4.898832159
1012GS,1012,GS,52.37505281,4.89865852
1012GT,1012,GT,52.37493742,4.898622767
1012GV,1012,GV,52.37474746,4.897701305
1012GW,1012,GW,52.37438533,4.897040622
1012GX,1012,GX,52.37430309,4.897793006
1012GZ,1012,GZ,52.37449887,4.897632772
1012HA,1012,HA,52.37392916,4.897549321
1012HB,1012,HB,52.37383444,4.897444118
1012HC,1012,HC,52.37393016,4.897133659
1012HD,1012,HD,52.37374157,4.897445143
1012HE,1012,HE,52.37366786,4.896909486
1012HG,1012,HG,52.37294918,4.896107625
1012HH,1012,HH,52.37229379,4.895335165
1012HJ,1012,HJ,52.37184849,4.894897651
1012HK,1012,HK,52.37198299,4.894648863
1012HL,1012,HL,52.37171685,4.894461659
1012HM,1012,HM,52.3714445,4.894320113
1012HN,1012,HN,52.37077608,4.894306182
1012HP,1012,HP,52.37019094,4.893863365
1012HR,1012,HR,52.3699262,4.893906322
1012HS,1012,HS,52.36952432,4.893712198
1012HT,1012,HT,52.37597122,4.899223252
1012HV,1012,HV,52.37559154,4.898636261
1012HW,1012,HW,52.37528489,4.898219884
1012HX,1012,HX,52.3749774,4.89778473
1012HZ,1012,HZ,52.37462673,4.897232226
1012JA,1012,JA,52.37415919,4.89662894
1012JB,1012,JB,52.37369876,4.895956241
1012JC,1012,JC,52.37342675,4.895456397
1012JD,1012,JD,52.37609357,4.899076913
1012JE,1012,JE,52.37575516,4.898615367
1012JG,1012,JG,52.37535653,4.898033489
1012JH,1012,JH,52.37479772,4.897218289
1012JJ,1012,JJ,52.37438085,4.896637752
1012JJ,1012,JJ,52.37444556,4.896648336
1012JK,1012,JK,52.3736529,4.895566473
1012JL,1012,JL,52.37225667,4.894920419
1012JM,1012,JM,52.37212783,4.894784943
1012JN,1012,JN,52.37571128,4.896358171
1012JP,1012,JP,52.37556039,4.897066486
1012JS,1012,JS,52.37281454,4.893944565
1012JT,1012,JT,52.37507432,4.897134624
1012JV,1012,JV,52.37471873,4.896479209
1012JW,1012,JW,52.37434727,4.895584476
1012JZ,1012,JZ,52.37112088,4.896956564
1012KB,1012,KB,52.37244146,4.892427657
1012KC,1012,KC,52.37171045,4.893757732
1012KD,1012,KD,52.37011824,4.893546934
1012KE,1012,KE,52.3702378,4.893375069
1012KG,1012,KG,52.37232321,4.893525405
1012KJ,1012,KJ,52.37038953,4.893209201
1012KK,1012,KK,52.37180994,4.893242983
1012KL,1012,KL,52.37049637,4.893045574
1012KM,1012,KM,52.36986367,4.892867848
1012KN,1012,KN,52.36965979,4.892791508
1012KP,1012,KP,52.36935798,4.892773895
1012KR,1012,KR,52.37215984,4.892646168
1012KS,1012,KS,52.37181706,4.892486016
1012KS,1012,KS,52.3717694,4.892624089
1012KT,1012,KT,52.37144951,4.892565983
1012KV,1012,KV,52.37098421,4.892416501
1012KW,1012,KW,52.37045458,4.892268044
1012KW,1012,KW,52.37083364,4.891945117
1012KX,1012,KX,52.36982344,4.892011458
1012KZ,1012,KZ,52.36947619,4.891871764
1012LA,1012,LA,52.36913878,4.891784169
1012LB,1012,LB,52.36871992,4.8918466
1012LC,1012,LC,52.36851009,4.892026119
1012LD,1012,LD,52.36831981,4.892126035
1012LE,1012,LE,52.36791273,4.892582344
1012LG,1012,LG,52.37685138,4.897626571
1012LH,1012,LH,52.37657118,4.897259697
1012LJ,1012,LJ,52.3762884,4.896909383
1012LK,1012,LK,52.37575363,4.896129833
1012LL,1012,LL,52.37531908,4.895486345
1012LM,1012,LM,52.37479301,4.894915597
1012LN,1012,LN,52.37422069,4.894215038
1012LP,1012,LP,52.37556483,4.895674875
1012LP,1012,LP,52.37384398,4.893749327
1012LR,1012,LR,52.37690897,4.897134713
1012LS,1012,LS,52.37639234,4.896502212
1012LT,1012,LT,52.37567009,4.895433972
1012LV,1012,LV,52.37513405,4.894949183
1012LW,1012,LW,52.37476372,4.894417898
1012LX,1012,LX,52.3741809,4.893657963
1012LZ,1012,LZ,52.37863266,4.895123691
1012MA,1012,MA,52.3781289,4.895728231
1012MB,1012,MB,52.3772487,4.897175713
1012MB,1012,MB,52.37743406,4.896529734
1012MC,1012,MC,52.37673237,4.896592762
1012MD,1012,MD,52.37613365,4.89587246
1012ME,1012,ME,52.37547868,4.895008751
1012MG,1012,MG,52.37493001,4.894331816
1012MH,1012,MH,52.3739783,4.893164561
1012MH,1012,MH,52.3735884,4.893026727
1012MJ,1012,MJ,52.37765561,4.896334732
1012MK,1012,MK,52.37869453,4.89476558
1012ML,1012,ML,52.37824632,4.895348306
1012MN,1012,MN,52.37795845,4.895672384
1012MP,1012,MP,52.37729263,4.89639994
1012MR,1012,MR,52.37670684,4.896322814
1012MS,1012,MS,52.37580498,4.895134018
1012MT,1012,MT,52.37509657,4.894327277
1012MV,1012,MV,52.37457636,4.893581096
1012MX,1012,MX,52.37387493,4.892823499
1012MZ,1012,MZ,52.37854834,4.894609909
1012NA,1012,NA,52.37822581,4.895126594
1012NB,1012,NB,52.37707533,4.896108266
1012NC,1012,NC,52.37648396,4.895289485
1012ND,1012,ND,52.3763491,4.895251135
1012NE,1012,NE,52.37581787,4.893997721
1012NG,1012,NG,52.37526597,4.89328062
1012NH,1012,NH,52.37539105,4.894051901
1012NJ,1012,NJ,52.37482549,4.892589825
1012NK,1012,NK,52.37494287,4.892825991
1012NL,1012,NL,52.37423258,4.892668286
1012NM,1012,NM,52.37430755,4.892279711
1012NN,1012,NN,52.37385205,4.892440608
1012NP,1012,NP,52.37336317,4.892567235
1012NS,1012,NS,52.37039091,4.892081098
1012NT,1012,NT,52.37006663,4.891930431
1012NV,1012,NV,52.36952504,4.891634356
1012NW,1012,NW,52.37219267,4.892396169
1012NX,1012,NX,52.37198312,4.892126187
1012NX,1012,NX,52.37146445,4.892345556
1012NZ,1012,NZ,52.37097621,4.891918746
1012PA,1012,PA,52.36966674,4.891314051
1012PB,1012,PB,52.36923668,4.891490273
1012PC,1012,PC,52.37236662,4.891928525
1012PD,1012,PD,52.37187138,4.891935733
1012PE,1012,PE,52.37145047,4.891890531
1012PG,1012,PG,52.37108275,4.891765395
1012PH,1012,PH,52.37052526,4.891514166
1012PJ,1012,PJ,52.37022363,4.891360911
1012PK,1012,PK,52.36973196,4.891137345
1012PL,1012,PL,52.3721005,4.891478165
1012PM,1012,PM,52.37065534,4.891033043
1012PN,1012,PN,52.36948974,4.89071458
1012PP,1012,PP,52.36948769,4.890603274
1012PR,1012,PR,52.36922588,4.890660972
1012PS,1012,PS,52.37678798,4.895389635
1012PT,1012,PT,52.37619331,4.895356462
1012PV,1012,PV,52.37616949,4.894715123
1012PW,1012,PW,52.37551164,4.893679269
1012PX,1012,PX,52.37511526,4.892874099
1012PZ,1012,PZ,52.37454273,4.892443615
1012RA,1012,RA,52.37595287,4.898610252
1012RB,1012,RB,52.3725499,4.890990863
1012RC,1012,RC,52.37701843,4.895261884
1012RD,1012,RD,52.37611961,4.893871672
1012RE,1012,RE,52.37520531,4.892510814
1012RG,1012,RG,52.3745387,4.892052844
1012RG,1012,RG,52.37453196,4.891795723
1012RH,1012,RH,52.37435289,4.891618939
1012RJ,1012,RJ,52.37395969,4.891289957
1012RK,1012,RK,52.37220559,4.890987251
1012RL,1012,RL,52.37131889,4.891119232
1012RM,1012,RM,52.3704585,4.890473408
1012RN,1012,RN,52.37159893,4.889852593
1012RP,1012,RP,52.37037722,4.889434001
1012RR,1012,RR,52.37224556,4.890343781
1012RS,1012,RS,52.3716974,4.890299982
1012RT,1012,RT,52.37083622,4.889940609
1012RV,1012,RV,52.37011369,4.889480211
1012RW,1012,RW,52.36948998,4.889200824
1012RX,1012,RX,52.36905349,4.889127454
1012RZ,1012,RZ,52.37714106,4.894666037
1012SB,1012,SB,52.37678605,4.894047346
1012SC,1012,SC,52.37638963,4.893357958
1012SE,1012,SE,52.37610011,4.892922163
1012SG,1012,SG,52.37573707,4.892478432
1012SH,1012,SH,52.37512377,4.891642565
1012SJ,1012,SJ,52.37454947,4.891139635
1012SK,1012,SK,52.37671582,4.893675862
1012SL,1012,SL,52.37591405,4.892507382
1012SM,1012,SM,52.37424348,4.890634591
1012SN,1012,SN,52.37781178,4.895507474
1012SP,1012,SP,52.37710176,4.894265799
1012SR,1012,SR,52.3761979,4.89281889
1012ST,1012,ST,52.37541872,4.891728136
1012SV,1012,SV,52.37830065,4.894751263
1012SV,1012,SV,52.37469649,4.890864683
1012SV,1012,SV,52.37496532,4.891307903
1012SW,1012,SW,52.37843515,4.894279033
1012SW,1012,SW,52.37837285,4.89470477
1012SX,1012,SX,52.37817832,4.893974249
1012SZ,1012,SZ,52.37767607,4.893903467
1012TA,1012,TA,52.37741878,4.893316166
1012TB,1012,TB,52.37714111,4.893145299
1012TC,1012,TC,52.37687257,4.892744077
1012TD,1012,TD,52.37647438,4.892258154
1012TE,1012,TE,52.37612173,4.891834475
1012TG,1012,TG,52.37511986,4.890652681
1012TH,1012,TH,52.37447656,4.889955001
1012TJ,1012,TJ,52.37336668,4.889446138
1012TK,1012,TK,52.37894125,4.895173145
1012TL,1012,TL,52.37872944,4.896069749
1012TM,1012,TM,52.37808419,4.896836968
1012TN,1012,TN,52.37775464,4.896483679
1012TP,1012,TP,52.37810186,4.896662681
1012TR,1012,TR,52.37799304,4.896119446
1012TS,1012,TS,52.37697183,4.893437985
1012TT,1012,TT,52.37650224,4.89273893
1012TV,1012,TV,52.37622106,4.892356866
1012TW,1012,TW,52.37585776,4.891854444
1012TX,1012,TX,52.37549228,4.891410928
1012TZ,1012,TZ,52.37517109,4.890969387
1012VA,1012,VA,52.3747019,4.890415581
1012VB,1012,VB,52.37420564,4.889947433
1012VC,1012,VC,52.37743495,4.893016641
1012VD,1012,VD,52.37672985,4.892256821
1012VE,1012,VE,52.37638899,4.891856047
1012VG,1012,VG,52.37586354,4.89136321
1012VH,1012,VH,52.37538616,4.890774259
1012VJ,1012,VJ,52.37494118,4.890317246
1012VK,1012,VK,52.37460081,4.889928273
1012VM,1012,VM,52.37203734,4.88990217
1012VN,1012,VN,52.37184399,4.889576587
1012VP,1012,VP,52.37092453,4.889406076
1012VR,1012,VR,52.3700925,4.889180328
1012VS,1012,VS,52.3691193,4.888927023
1012VT,1012,VT,52.37172437,4.889197885
1012VV,1012,VV,52.37139376,4.889244706
1012VW,1012,VW,52.3706619,4.888957942
1012VX,1012,VX,52.36934689,4.888635328
1012VZ,1012,VZ,52.37021789,4.888711629
1012WB,1012,WB,52.36960009,4.888558452
1012WC,1012,WC,52.36882951,4.888408862
1012WE,1012,WE,52.372414,4.888975508
1012WG,1012,WG,52.3714037,4.888764694
1012WH,1012,WH,52.37084484,4.88864847
1012WJ,1012,WJ,52.37031766,4.888535712
1012WK,1012,WK,52.36962931,4.888382902
1012WL,1012,WL,52.36906375,4.888282385
1012WN,1012,WN,52.36860751,4.888462444
1012WP,1012,WP,52.36740952,4.890839402
1012WR,1012,WR,52.36718344,4.892856628
1012WS,1012,WS,52.36972586,4.890355414
1012WT,1012,WT,52.3696027,4.889826537
1012WV,1012,WV,52.36910829,4.890016178
1012WX,1012,WX,52.36878131,4.890899687
1012WZ,1012,WZ,52.36906607,4.891233543
1012XA,1012,XA,52.36871654,4.888852258
1012XB,1012,XB,52.36851193,4.891383497
1012XC,1012,XC,52.36769048,4.892283037
1012XD,1012,XD,52.36926533,4.89095085
1012XE,1012,XE,52.36858133,4.891136181
1012XG,1012,XG,52.36815694,4.891415474
1012XH,1012,XH,52.36776541,4.891845185
1012XJ,1012,XJ,52.36737556,4.892469719
1012XK,1012,XK,52.36823365,4.890821946
1012XL,1012,XL,52.36815523,4.890672086
1012XM,1012,XM,52.36801187,4.890280777
1012XN,1012,XN,52.36772937,4.891106881
1012XP,1012,XP,52.36752835,4.890537969
1012XR,1012,XR,52.3678161,4.89098793
1012XS,1012,XS,52.36756155,4.890227842
1012XT,1012,XT,52.36898726,4.893702021
1012XW,1012,XW,52.3747556,4.892499743
1012XX,1012,XX,52.36856788,4.895334061
1012XZ,1012,XZ,52.37369271,4.891464084
1012ZA,1012,ZA,52.36863497,4.89489527
1012ZD,1012,ZD,52.36872832,4.894171499
1012ZE,1012,ZE,52.36847068,4.894478208
1012ZG,1012,ZG,52.36819308,4.894536579
1012ZH,1012,ZH,52.37558275,4.896550767
1012ZJ,1012,ZJ,52.3748614,4.89565285
1012ZK,1012,ZK,52.37444707,4.892033263
1012ZL,1012,ZL,52.37226258,4.889882904
1013AA,1013,AA,52.38155761,4.895212826
1013AB,1013,AB,52.39392875,4.882466532
1013AC,1013,AC,52.40198937,4.875604422
1013AC,1013,AC,52.39823928,4.876582347
1013AD,1013,AD,52.38445728,4.892619019
1013AE,1013,AE,52.38791805,4.892612399
1013AG,1013,AG,52.38100523,4.892503614
1013AH,1013,AH,52.39165415,4.885131094
1013AJ,1013,AJ,52.39239334,4.881411873
1013AK,1013,AK,52.39684143,4.880382335
1013AL,1013,AL,52.39026245,4.891327777
1013AM,1013,AM,52.39645514,4.876264974
1013AN,1013,AN,52.39606573,4.877966417
1013AP,1013,AP,52.3988103,4.876951148
1013AR,1013,AR,52.39960193,4.875568964
1013AS,1013,AS,52.39083212,4.891100603
1013AT,1013,AT,52.39286675,4.880431604
1013AV,1013,AV,52.38726015,4.887806131
1013AW,1013,AW,52.39253253,4.890459975
1013AX,1013,AX,52.39336273,4.879539093
1013AX,1013,AX,52.39231912,4.881640573
1013AZ,1013,AZ,52.38346037,4.892322896
1013AZ,1013,AZ,52.39284093,4.880589833
1013BB,1013,BB,52.39563074,4.873236888
1013BB,1013,BB,52.39725911,4.873303436
1013BC,1013,BC,52.39564883,4.874127664
1013BC,1013,BC,52.39890449,4.871929069
1013BD,1013,BD,52.39494805,4.877064932
1013BE,1013,BE,52.39616999,4.871141628
1013BG,1013,BG,52.39467518,4.867250761
1013BH,1013,BH,52.38428122,4.8917373
1013BJ,1013,BJ,52.40084045,4.854416867
1013BK,1013,BK,52.4045324,4.861572344
1013BK,1013,BK,52.40207305,4.862987653
1013BL,1013,BL,52.40429082,4.86069124
1013BL,1013,BL,52.40466964,4.867213631
1013BM,1013,BM,52.40606628,4.862920834
1013BM,1013,BM,52.40567145,4.872286471
1013BP,1013,BP,52.38542579,4.892570835
1013BR,1013,BR,52.38439953,4.892497157
1013BS,1013,BS,52.41195207,4.862667472
1013BT,1013,BT,52.40409334,4.8643736
1013BV,1013,BV,52.38611787,4.892099393
1013BW,1013,BW,52.38786356,4.88881039
1013BX,1013,BX,52.38686788,4.892325164
1013BZ,1013,BZ,52.38889841,4.883105241
1013CA,1013,CA,52.38903392,4.882025993
1013CB,1013,CB,52.38922286,4.883935681
1013CC,1013,CC,52.38942495,4.882118993
1013CD,1013,CD,52.3898437,4.88236868
1013CE,1013,CE,52.39003367,4.882205275
1013CG,1013,CG,52.38662383,4.892185813
1013CH,1013,CH,52.38988346,4.881515904
1013CJ,1013,CJ,52.38925846,4.880533942
1013CK,1013,CK,52.38961882,4.880995377
1013CL,1013,CL,52.3898664,4.880567858
1013CM,1013,CM,52.38995867,4.880130789
1013CN,1013,CN,52.39003485,4.889076045
1013CP,1013,CP,52.39004425,4.888997972
1013CR,1013,CR,52.39018373,4.8878905
1013CR,1013,CR,52.38936421,4.885063039
1013CS,1013,CS,52.38868418,4.881128105
1013CT,1013,CT,52.38772256,4.889295694
1013CW,1013,CW,52.38748011,4.886301818
1013CX,1013,CX,52.39524922,4.863937318
1013CZ,1013,CZ,52.39524922,4.863937318
1013DA,1013,DA,52.38339782,4.886844309
1013DB,1013,DB,52.38397562,4.885790622
1013DC,1013,DC,52.38345334,4.887127949
1013DD,1013,DD,52.38406199,4.886036378
1013DE,1013,DE,52.38332412,4.889741646
1013DG,1013,DG,52.38371255,4.889475417
1013DH,1013,DH,52.38352419,4.889425144
1013DJ,1013,DJ,52.38419712,4.889726542
1013DK,1013,DK,52.38453001,4.889681965
1013DL,1013,DL,52.38498892,4.889718247
1013DM,1013,DM,52.38477036,4.889782409
1013DN,1013,DN,52.38427204,4.890061527
1013DP,1013,DP,52.38229853,4.888599841
1013DR,1013,DR,52.38851837,4.877872425
1013DS,1013,DS,52.38868016,4.877691351
1013DT,1013,DT,52.39213828,4.876049378
1013DV,1013,DV,52.39107737,4.877324342
1013DW,1013,DW,52.39140118,4.877085043
1013DX,1013,DX,52.39201984,4.876525441
1013DZ,1013,DZ,52.39239774,4.876017398
1013EA,1013,EA,52.37965165,4.892543178
1013EB,1013,EB,52.37970586,4.892385383
1013EC,1013,EC,52.38533749,4.887581091
1013EC,1013,EC,52.37982826,4.892056105
1013ED,1013,ED,52.37992025,4.891344041
1013EE,1013,EE,52.38011999,4.890780282
1013EG,1013,EG,52.38017616,4.890538135
1013EH,1013,EH,52.37933371,4.89382858
1013EJ,1013,EJ,52.37957765,4.893421151
1013EK,1013,EK,52.37984361,4.892946098
1013EL,1013,EL,52.3802742,4.891606802
1013EM,1013,EM,52.38067713,4.8905491
1013EN,1013,EN,52.38101344,4.889913526
1013EP,1013,EP,52.38109163,4.889741298
1013ER,1013,ER,52.37961572,4.893702875
1013ES,1013,ES,52.38014163,4.892664993
1013ET,1013,ET,52.38036239,4.891924377
1013EV,1013,EV,52.38049691,4.891397555
1013EW,1013,EW,52.38075407,4.890785868
1013EX,1013,EX,52.3810766,4.890395903
1013EZ,1013,EZ,52.38131768,4.889774146
1013GA,1013,GA,52.37927936,4.894063959
1013GB,1013,GB,52.37996758,4.893423174
1013GC,1013,GC,52.3794765,4.893034549
1013GD,1013,GD,52.37953697,4.892837237
1013GE,1013,GE,52.37985659,4.894049824
